StartDate,EndDate,Duration,RecordedDate,ResponseId,Prolific ID,Consent_3,Age,Gender,Ethnicity,Education,Income,avg_learn,accuracy_pre,accuracy_post,confi_trial_pre,confi_trial_post,happy_pre_1,understanding_pre_1,Q1_pre,Q1_confi_pre_1,attention_slider_1_1,Q2_pre,Q2_confi_pre_1,Q3_pre,Q3_confi_pre_1,Q4_pre,Q4_confi_pre_1,Q5_pre,Q5_confi_pre_1,Q6_pre,Q6_confi_pre_1,Q7_pre,Q7_confi_pre_1,Q8_pre,Q8_confi_pre_1,Q9_pre,Q9_confi_pre_1,Q10_pre,Q10_confi_pre_1,confidence_1_1,Q1_post,Q1_confi_1,Q1_learn_1,Q2_post,Q2_confi_1,Q2_learn_1,Q3_post,Q3_confi_1,Q3_learn_1,Q4_post,Q4_confi_1,Q4_learn_1,Q5_post,Q5_confi_1,Q5_learn_1,Q6_post,Q6_confi_1,Q6_learn_1,Q7_post,Q7_confi_1,Q7_learn_1,Q8_post,Q8_confi_1,Q8_learn_1,Q9_post,Q9_confi_1,Q9_learn_1,Q10_post,Q10_confi_1,attention_slider_2_1,Q10_learn_1,Confidence_2_1,happy_post_1,understanding_post_1,helpful_1,attention_slider_3_1,empathetic_1,polite_1,blunt_1,confrontational_1,interest_post_1,Q279,Q280,Q281,condition
2025-12-11 04:48:37,2025-12-11 05:18:56,1819,2025-12-11 05:18:57,R_2DXSSgPNmTDjqN2,67ae46a51b94de14b514600d,4,21,1,1,4,4,45,0.6,0.5,57.2,70,71,18,3,91,100,3,57,3,51,3,79,1,59,1,18,3,90,1,35,2,70,1,22,50,1,100,69,2,64,18,2,100,62,2,45,38,1,42,34,1,63,16,2,86,53,1,100,63,1,76,79,3,24,14,18,70,71,14,43,51,4,2,95,74,71,It demonstrated to me how AI has the ability to be really horrible in the way it responds to you.,How differently someone feels after an interaction with AI.,No!,negative
2025-12-11 05:06:36,2025-12-11 05:19:50,793,2025-12-11 05:19:50,R_87DrKLOMrOAlCIG,67666ea12f9a4e3715fa89af,4,19,1,1,3,3,81,0.6,0.5,43.4,51.2,13,62,3,39,100,1,47,1,28,2,37,3,66,1,15,3,82,1,29,1,30,1,61,30,1,50,84,3,35,94,1,66,100,3,31,68,1,39,90,1,65,76,2,71,59,1,71,78,3,26,79,3,58,0,86,30,23,51,72,49,0,0,89,83,60,It was very blunt with how it gave me answers and helped me undertsand that i should know these,Possibly how people react to a more blunt answer instead of helping you normally,Fun experiment,negative
2025-12-11 05:07:18,2025-12-11 05:20:24,785,2025-12-11 05:20:25,R_8ksxSh05NsRaNY5,63d7a39f4ee6dcab794fe85a,4,37,1,1,4,2,63,0.6,0.6,59.7,68.7,66,53,2,21,100,3,100,1,100,1,70,1,77,3,56,3,7,2,18,1,48,1,100,60,1,52,71,1,98,81,2,67,48,3,56,30,1,57,85,3,38,25,2,76,58,1,85,59,1,76,78,1,82,0,94,40,68,52,8,51,4,8,81,60,58,No,Confidence,No,negative
2025-12-11 04:55:01,2025-12-11 05:20:43,1542,2025-12-11 05:20:44,R_8qqvN7MLeMYG3YH,66718e0e5adb631892039d1a,4,45,2,3,3,2,0,0.3,0.4,10.9,65.6,93,94,3,6,100,1,0,2,0,2,0,1,0,3,0,3,38,1,0,2,65,3,0,20,2,69,0,3,91,0,1,94,0,2,0,0,3,86,0,1,64,0,3,82,0,1,80,0,1,0,0,3,90,0,0,60,92,10,94,49,21,40,83,70,0,It gave my confidence when i got a question right. I also liked how it would explain the answer i had chosen and the reasons it was not linked to the right question.,"How AI gave me a reply if the answer i chose was correct and if it was incorrect, it also gave reasons behind what the right answer was and its meaning. ",no,negative
2025-12-11 05:05:02,2025-12-11 05:20:45,942,2025-12-11 05:20:46,R_2WwEwNibBB3nIZW,5e54026ac94622402d781782,4,28,2,1,5,2,21,0.5,0.4,25.5,37.9,61,21,3,20,100,1,12,1,21,1,63,3,8,1,37,3,51,1,26,2,11,2,6,20,1,66,43,3,33,12,1,33,15,3,42,31,3,8,10,1,54,22,3,52,25,1,42,28,3,16,18,2,33,0,7,30,56,18,66,47,8,9,76,84,69,"When I got it wrong its response made me laugh, so I feel like its a good method to learn from mistakes. However, when I got a question right it wasn't overly positive so didn't give me much motivation to keep getting answers right",How AI's response affects memory?,,negative
2025-12-11 05:07:09,2025-12-11 05:23:27,978,2025-12-11 05:23:28,R_8FgLNkNdMBU4FUL,63d3fe76e4e3acc87c79496a,4,29,2,1,3,2,4,0.6,0.3,10.2,5.9,71,5,3,10,100,3,11,1,10,1,7,1,6,3,10,1,6,3,15,2,13,3,14,60,3,11,2,3,6,6,3,2,1,3,2,0,1,6,5,1,2,0,3,10,0,2,2,4,3,4,4,1,14,0,15,20,69,4,21,52,0,0,100,97,7,was incredibly rude,memory,,negative
2025-12-11 04:57:14,2025-12-11 05:23:28,1573,2025-12-11 05:23:29,R_2ioJIH7REARxyMx,5e2f42b734d40e055952a781,4,31,2,3,4,6,0,0.4,0.2,0,0,72,6,4,0,100,2,0,2,0,1,0,1,0,2,0,2,0,1,0,2,0,1,0,10,1,0,0,2,0,0,3,0,0,2,0,0,3,0,0,2,0,0,1,0,0,3,0,0,2,0,0,2,0,0,0,10,67,0,37,49,0,0,100,97,0,no,not sure,no,negative
2025-12-11 04:59:53,2025-12-11 05:24:00,1446,2025-12-11 05:24:01,R_8g8EowWRD5pDHVF,676055523b2e338c11c6d4f8,4,39,2,1,3,3,54,0.5,0.7,21.1,50,72,17,3,12,100,3,0,1,83,2,34,3,14,3,0,3,12,1,10,2,36,1,10,20,3,59,53,1,74,63,1,88,81,3,33,25,1,34,58,1,30,53,1,28,56,1,49,51,1,60,37,3,45,54,63,10,15,0,40,51,15,21,100,29,7,It made me feel pressure because it seemed to be very judgemental!,Whether I can make educated guesses about the topics without actually knowing about them?,Very interesting study but also very tricky! I enjoyed it but don't think that I did very well. Best of luck with your research.,negative
2025-12-11 05:13:48,2025-12-11 05:25:38,709,2025-12-11 05:25:38,R_24j8VPwLJU44WK9,6888f9158ab561d6bbcf7466,4,31,1,1,4,5,12,0.4,0.4,4.4,28.1,84,3,3,2,100,1,0,2,0,2,9,2,0,1,0,3,28,1,0,2,0,1,5,10,2,100,16,1,7,13,1,24,15,2,0,5,3,4,0,1,56,32,1,24,25,3,26,13,2,26,0,2,14,0,0,10,91,2,22,49,0,0,77,97,0,"It didn't influence me (to think harder), it was just rude/brash","Whether or not feedback will prompt deeper thought. The more abusive/harsh the feedback, the more likely the receiver is to try harder afterwards",n/a,negative
2025-12-11 05:11:43,2025-12-11 05:25:43,840,2025-12-11 05:25:44,R_2hEWb1CLLMXv8N8,67465c29233ddf0c2040ced8,4,31,2,1,3,2,61,0.3,0.6,24.3,36.3,67,18,4,43,100,2,9,1,63,1,11,2,26,2,14,3,23,1,14,2,20,2,20,20,3,41,69,1,23,62,1,80,57,3,8,72,1,39,66,1,33,70,1,9,61,2,20,59,1,94,70,3,16,0,27,10,38,1,54,49,0,0,100,93,66,It shamed me into both trying to remember the answers and wanting to try and learn more about philosophy,Whether blunt/confrontational feedback from AI influences how well you retain the answers,,negative
2025-12-11 04:50:27,2025-12-11 05:27:14,2206,2025-12-11 05:27:15,R_72PcRf6loEgcf2t,5cb10f887b361b0019b24924,4,44,1,2,5,3,75,0.9,0.7,75.7,71.2,75,46,3,53,100,3,86,1,81,1,85,1,75,1,78,1,75,2,59,1,82,1,83,80,3,83,80,3,73,75,1,74,75,1,65,62,1,81,77,1,67,71,1,63,62,1,75,79,1,63,73,2,68,0,91,70,83,75,80,53,71,75,72,75,78,itwas really engaging me,the level of understanding in philosophy,learning about philosophy is very good,negative
2025-12-11 05:13:29,2025-12-11 05:27:30,840,2025-12-11 05:27:30,R_3R365iSnMidnrxz,6914df1f7e1a1cc02c9b27b2,4,48,2,1,4,5,80,0.5,0.8,40.2,58,51,66,3,89,100,3,95,1,24,1,100,2,0,3,0,3,48,3,0,1,46,2,0,40,1,49,73,1,53,67,1,89,89,1,93,91,1,81,91,1,0,88,1,48,84,2,74,80,1,50,68,2,43,0,68,60,53,38,77,50,10,22,98,80,100,The snarky tone made me less confident.,Reactions to the tone of the AI,Nope!,negative
2025-12-11 05:11:27,2025-12-11 05:27:32,964,2025-12-11 05:27:32,R_2NSRuh8EMMJlRYd,671f5208a60be0a55c28af8c,4,38,2,1,3,6,48,0.6,0.3,13.7,13.1,79,51,3,6,100,2,2,1,34,1,51,3,0,1,2,3,13,1,2,2,12,1,15,50,1,49,50,2,21,44,2,5,47,1,13,52,3,20,47,2,0,38,2,23,44,1,0,63,3,0,47,3,0,33,44,10,70,20,30,52,8,11,93,83,11,It did not influence me. I found the responses to be judgemental and made me feel ignorant.,It felt like you were testing my reaction to the AI responses (eg. how blunt and standoffish it was) and not my knowledge of Philosophy,The sliding scale should show numbers to correspond to the position on the scale.,negative
2025-12-11 05:17:10,2025-12-11 05:27:39,629,2025-12-11 05:27:40,R_84EGvjabmxBm28p,672e2f87bcded6e871ff61aa,4,24,2,1,4,5,52,0.4,0.1,51.1,44.7,56,62,2,53,100,3,43,2,53,1,56,2,48,1,48,3,55,1,64,2,47,2,44,30,2,38,38,2,42,42,1,49,51,3,18,58,2,66,58,3,47,47,2,49,71,3,57,55,3,45,44,2,36,42,54,20,55,32,76,50,0,0,0,93,50,no,if the ai was mean you would learn more,no,negative
2025-12-11 05:10:00,2025-12-11 05:27:46,1066,2025-12-11 05:27:47,R_8mfoGRTExCKMxhW,66a35fe40e96f06a2aaa6bcb,4,52,2,1,2,3,5,0.5,0.3,4.4,13.2,75,59,2,11,100,3,4,1,3,3,4,2,8,1,3,1,1,3,5,3,2,1,3,30,3,25,7,2,3,4,1,5,8,3,30,3,3,6,3,1,28,8,3,4,2,1,6,5,3,3,4,2,22,4,6,20,46,4,4,50,2,2,92,78,1,no found it quite rude,attention,no,negative
2025-12-11 04:50:09,2025-12-11 05:28:40,2310,2025-12-11 05:28:40,R_8CKhuSXioCV3qKl,668e99424b4544da8ad638de,4,32,1,7,5,4,79,0.8,0.4,75.3,76,100,93,3,87,80,3,66,2,71,1,76,2,59,1,79,1,83,1,71,1,74,1,87,80,3,84,81,1,77,78,1,69,71,2,69,73,1,77,74,1,77,82,3,78,78,3,87,82,3,68,73,3,74,0,100,70,70,77,68,51,27,72,60,64,60,it was brilliant very informative,to see if people were able to answer some of these unique questions,brilliant study thankyou ever so much,negative
2025-12-11 05:15:10,2025-12-11 05:29:19,848,2025-12-11 05:29:19,R_8QxDVZafEcZQtmm,55cd095034e90600128d2033,4,50,1,1,3,2,13,0.5,0.5,13.2,27.7,91,18,4,12,100,2,11,1,15,1,32,2,9,1,16,2,15,1,7,1,9,2,6,30,1,12,9,2,13,12,1,51,12,3,29,14,3,23,16,1,50,14,3,19,16,1,17,13,1,52,18,2,11,0,10,20,80,31,35,51,14,15,92,88,9,Not influenced by the AI feedback,To see if a blunt AI helped us remember information,,negative
2025-12-11 05:06:56,2025-12-11 05:29:35,1359,2025-12-11 05:29:35,R_2jeovVj2cpryWxR,67fbe9a435667f13b9bb1371,4,58,2,7,3,7,5,0.4,0.6,28.5,19.6,79,88,3,33,100,2,0,1,29,3,49,3,0,1,13,3,75,3,31,2,23,1,32,30,1,32,18,3,2,8,1,17,0,2,18,10,3,48,14,1,0,0,1,17,0,1,27,0,1,7,0,2,28,0,0,0,83,12,72,52,0,0,100,100,100,"I did not felt comfortable having to read his comments towards me, although I knew ofcourse that this was made in this way for the test.",How emotions influence the way you pick up information. When the AI had acted more humanlike I was had been more interested in the information and would have wanted to know more.,,negative
2025-12-11 05:15:01,2025-12-11 05:30:28,926,2025-12-11 05:30:29,R_8k7XYAHKkqQGScx,67606186bb207f382c0f2a99,4,23,2,1,3,2,63,0.3,0.1,22.6,22.7,63,39,2,15,100,3,32,1,17,2,11,2,37,1,30,2,34,3,16,2,21,2,13,20,3,27,86,2,29,65,3,28,59,2,17,56,3,14,60,1,19,75,3,31,78,2,32,49,2,14,75,2,16,79,29,10,40,23,68,48,2,2,93,97,76,to want to learn more,my knowledge on philosophy,none,negative
2025-12-11 05:13:57,2025-12-11 05:30:43,1005,2025-12-11 05:30:43,R_2QGi4GORwJXPOgb,574061ecd700ea000ef44a8f,4,35,1,2,3,1,22,0.7,0.6,9.5,37.4,36,69,3,34,100,2,0,1,0,3,8,1,14,1,0,3,34,1,5,1,0,1,0,30,1,50,4,3,15,18,1,63,7,1,11,6,1,96,87,3,11,7,3,27,12,1,65,33,1,36,12,2,0,0,31,10,52,14,31,52,0,4,97,70,0,It didn't influence me.,The emotional impact AI has on a person.,No :),negative
2025-12-11 05:12:55,2025-12-11 05:31:35,1119,2025-12-11 05:31:36,R_8PcHCtA8elgRUJo,67ea369e95f5a4a14b11b557,4,54,2,1,3,7,2,0.4,0.3,1.5,3.3,66,29,4,4,100,2,2,1,0,2,0,3,3,1,2,3,0,1,2,2,0,1,2,40,3,4,3,3,2,2,1,4,2,3,0,0,1,3,0,3,0,3,3,3,4,3,2,2,1,12,4,2,3,0,2,20,45,2,2,49,3,0,100,100,19,It has put me off completely,How people react to aggressive feedback and do they retain any information,,negative
2025-12-11 05:16:06,2025-12-11 05:33:29,1042,2025-12-11 05:33:29,R_8qtm4vBl66SQCVH,5f39b00fb05fd85622540c3a,4,24,2,1,4,2,37,0.7,0.7,34.8,38.1,58,33,3,52,100,1,10,1,81,1,57,1,17,1,23,3,45,1,24,2,21,1,18,70,3,32,17,1,25,30,1,65,41,1,67,53,1,61,39,1,29,41,3,30,49,1,22,25,1,21,34,2,29,0,41,50,55,54,34,50,10,3,82,87,59,Made me more worried,How people respond to negative feedback,,negative
2025-12-11 05:23:51,2025-12-11 05:35:34,703,2025-12-11 05:35:36,R_8EFS8Q9H4e7yssV,6658b16396aa5518f7414404,4,25,2,1,3,3,51,0.6,0.4,30.9,55.3,89,35,4,6,100,3,45,1,70,1,50,3,40,1,22,3,0,1,43,2,28,1,5,30,3,82,61,3,41,59,1,96,73,2,59,48,1,10,29,2,53,46,1,26,36,2,44,55,1,67,65,2,75,64,36,20,63,22,0,49,0,0,100,100,9,"after getting the first one wrong and receiving the harsh feedback, it made me want to get one right to get some positive feedback, only to see that i still received a hostile response from the AI no matter what.",the effect of AI critiques and feedback on us,n/a,negative
2025-12-11 05:17:31,2025-12-11 05:37:07,1175,2025-12-11 05:37:07,R_27lqvmFBthPtHkB,6752eedfdeef0e65b35d9567,4,33,2,1,3,2,72,0.4,0.4,25.2,54.6,96,50,4,35,100,1,22,3,23,2,29,1,20,3,27,3,21,1,24,1,20,1,31,30,1,77,78,3,76,79,3,34,80,2,74,75,1,38,72,1,35,77,3,76,78,3,45,58,3,44,55,1,47,0,69,40,64,38,0,50,0,0,100,100,92,"It has not influenced me much, due to how rude AI was throughout. AI made me feel unintelligent, and it did not make me want to learn more. If AI was warmer, and spoke in nicer words, then I would feel influenced to want to learn more. Being cruel does not help anyone.","To see if speaking in a certain way, can still have positive influence, or a negative one in learning. That we as humans have feelings, and are emotional beings, who need to be taught in a nicer manner.",,negative
2025-12-11 05:13:24,2025-12-11 05:38:14,1490,2025-12-11 05:38:15,R_2PgNh7Vmq1XepYM,61618cbffc5ccf427b976ec7,4,38,2,1,4,3,12,0.2,0.4,1,1.2,73,47,3,0,100,2,0,1,0,3,3,2,0,3,0,3,0,3,5,2,2,2,0,30,3,0,48,2,0,0,1,11,7,1,1,19,3,0,0,2,0,5,3,0,26,1,0,0,3,0,14,1,0,0,4,0,77,0,0,51,0,0,100,95,0,"It hasn't influenced me, maybe confused me a bit more.",Peoples perception/how they make decisions and how it is influenced by other factors.,,negative
2025-12-11 05:19:57,2025-12-11 05:41:39,1301,2025-12-11 05:41:40,R_2sRAQO0xWaJs4YO,6626bdd7397d1eb361e5e668,4,38,2,7,4,2,82,0.9,0.2,54.2,45.7,92,56,3,43,100,3,66,1,73,1,66,1,49,1,49,1,45,1,53,2,42,1,56,70,3,54,87,1,52,82,1,47,73,3,47,79,3,46,91,3,39,78,3,45,82,3,38,90,3,49,79,3,40,73,81,50,89,50,50,49,70,100,76,74,87,50%,Knowledge of philosophy,no,negative
2025-12-11 05:07:48,2025-12-11 05:41:53,2045,2025-12-11 05:41:54,R_8DU9Zir9YZ3cY3T,6765fe03981a05c2dbaf3315,4,34,2,2,4,2,69,0.7,0.7,48.3,49.6,94,53,4,27,100,3,48,1,47,2,15,1,68,1,48,3,42,1,44,1,49,1,95,40,1,44,53,1,36,94,1,92,83,1,48,47,3,49,68,3,90,56,1,44,71,1,10,47,1,3,91,2,80,0,83,30,37,2,89,48,0,3,3,96,13,It was okay but quite brutal,Memory and knowlegde,no,negative
2025-12-11 05:16:53,2025-12-11 05:42:13,1520,2025-12-11 05:42:14,R_8vxQajbF62Leit3,6654b23d4f40bedb52200a7f,4,55,1,1,3,3,79,0.8,0.5,92.6,77.4,49,84,2,50,100,3,100,1,100,1,100,1,89,1,100,1,87,1,100,2,100,1,100,80,3,85,90,1,100,90,1,100,100,2,52,56,3,73,93,1,50,53,1,63,51,1,100,81,3,61,100,3,90,0,78,70,65,55,20,52,0,0,100,100,16,Its aggressive/patronising responses were  annoying but that was the idea I suspect. It did make me research the answers first so as not to wrong!,Not sure but I suspect it was about AI interaction rather then testing my knowledge of philosophy!,Would like to have known whether my answers to the 2nd set of answers were correct,negative
2025-12-11 05:11:48,2025-12-11 05:58:22,2794,2025-12-11 05:58:23,R_3o5VXC2VcLm2X8h,676d34d3e5ad308f6143e2ea,4,23,1,2,4,5,89,0.7,0.7,26.7,68.6,92,40,3,18,100,3,6,1,98,1,83,3,8,1,6,3,13,1,4,2,21,1,10,50,1,68,87,3,70,92,1,86,100,1,100,99,1,99,99,1,21,20,1,34,100,1,93,98,3,50,95,3,65,0,100,60,98,65,100,52,22,22,90,88,100,It made me want to get my other questions right.,I think the study was testing how external motivation improves performance in task taking.,no,negative
2025-12-11 04:56:38,2025-12-11 06:08:09,4290,2025-12-11 06:08:11,R_62LDQKnvtaZYBy8,671d5f4c6dae15f98003d7b2,4,27,1,1,4,2,87,1,0.9,90.3,75.3,89,75,3,82,100,3,96,1,98,1,73,1,99,1,75,1,99,1,99,1,82,1,100,90,1,74,88,1,65,86,1,67,85,1,71,92,3,82,85,1,78,88,1,84,92,1,73,87,1,66,90,1,93,0,77,80,94,92,71,52,71,68,85,57,78,"The AI feedback ensured that correct answers were correct, and nuances were clarified and essential points were highlighted. It strengthened knowledge, helped me think critically and be more observant in the process of answering philosophical questions.","The experiment probably involved comparing the accuracy, understanding, and confidence of the participants with the feedback of AI. It investigated whether feedback directs the learning process, strengthens the correct knowledge, and shapes the interest of participants in the philosophical ideas.
","The AI feedback was informative and understandable. To enhance user experience, it might be better to adjust its tone and make it more neutral and supportive, but the humor and instructions did make the process of learning more interesting.",negative
2025-12-11 05:57:43,2025-12-11 06:10:30,766,2025-12-11 06:10:30,R_2NQWyxCf4QKZ35v,60b62184fd4b3b2fe7b8ddfd,4,30,2,1,5,1,74,0.4,0.6,19.8,33,17,58,4,3,100,2,10,1,44,1,47,1,0,3,4,3,0,2,15,1,75,3,0,20,3,16,76,3,41,77,1,50,72,1,35,79,3,29,73,1,10,76,2,0,76,1,70,70,1,73,76,1,6,0,62,80,29,58,83,49,12,0,89,76,9,Well it gave me what I assume are facts about Philosophy,Whether or not we were more likely to believe AI that was nice vs confrontational,I want to learn more about Philosophy!,negative
